Product,CVE Name,Publisher,CVE Severity,CVSS 3 Vector,In CISA  S KEV,CVE Publish Date,CVSS 3 Base Score,CVE Detected Date,CVSS 2 Base Score,Patch Release Date,Vulnerability Link,Vulnerability Summary,CVSS 3 Exploitability Score,Patch,Edition,Version,Endpoint,Sub Version,Organization,Product Raw Entry
SQL Server 2019,CVE-2024-21398,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/19/26 12:41:24,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/372553/CVE-2024-21398,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-21332,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/19/26 12:41:24,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/372557/CVE-2024-21332,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
Asp.net Core,CVE-2025-26682,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,04/08/25 18:15:00,7.5,01/19/26 09:11:47,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/402445/CVE-2025-26682,Allocation of resources without limits or throttling in ASP.NET Core allows an unauthorized attacker to deny service over a network.,3.9,,,8.0.6,CIPLL14-VAISHAL,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Asp.net Core,CVE-2023-44487,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Yes,10/10/23 14:15:00,7.5,01/19/26 12:40:38,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/341366/CVE-2023-44487,"The HTTP/2 protocol allows a denial of service (server resource consumption) because request cancellation can reset many streams quickly, as exploited in the wild in August through October 2023.",3.9,,,7.0.10,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 7.0.10 - Shared Framework (x86)_7.0.10.23364_x64_
SQL Server 2022,CVE-2024-28927,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358584/CVE-2024-28927,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2024-28926,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358585/CVE-2024-28926,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2019,CVE-2024-29043,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 09:11:47,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358566/CVE-2024-29043,Microsoft ODBC Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL14-VAISHAL,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-28945,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 09:11:47,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358567/CVE-2024-28945,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL14-VAISHAL,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-29045,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,7.5,01/19/26 09:11:47,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358564/CVE-2024-29045,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,1.6,,,15.0.2000.5,CIPLL14-VAISHAL,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-29044,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 09:11:47,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358565/CVE-2024-29044,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL14-VAISHAL,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-29046,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 09:11:47,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358563/CVE-2024-29046,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL14-VAISHAL,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-29048,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 09:11:47,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358561/CVE-2024-29048,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL14-VAISHAL,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
Asp.net Core,CVE-2025-55315,Microsoft,Critical,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:L,No,10/14/25 17:15:00,9.9,01/19/26 09:11:47,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/427498/CVE-2025-55315,Inconsistent interpretation of http requests (http request/response smuggling) in ASP.NET Core allows an authorized attacker to bypass a security feature over a network.,3.1,,,8.0.6,CIPLL14-VAISHAL,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
SQL Server 2022,CVE-2025-47954,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,08/12/25 18:15:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/418537/CVE-2025-47954,Improper neutralization of special elements used in an sql command (sql injection) in SQL Server allows an authorized attacker to elevate privileges over a network.,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
.NET,CVE-2023-36435,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,10/10/23 18:15:00,7.5,01/19/26 12:40:57,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/341519/CVE-2023-36435,Microsoft QUIC Denial of Service Vulnerability,3.9,,,7.0.10,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft .NET Runtime - 7.0.10 (x64)_56.43.64668_x64_
SQL Server 2019,CVE-2024-28943,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 09:11:47,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358569/CVE-2024-28943,Microsoft ODBC Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL14-VAISHAL,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-28942,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 09:11:47,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358570/CVE-2024-28942,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL14-VAISHAL,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-28944,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 09:11:47,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358568/CVE-2024-28944,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL14-VAISHAL,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
Asp.net Core,CVE-2024-21404,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,02/13/24 18:15:00,7.5,01/19/26 12:40:38,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/352328/CVE-2024-21404,.NET Denial of Service Vulnerability,3.9,,,7.0.10,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 7.0.10 - Shared Framework (x86)_7.0.10.23364_x64_
SQL Server 2019,CVE-2024-28939,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 09:11:47,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358573/CVE-2024-28939,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL14-VAISHAL,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-28940,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 09:11:47,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358572/CVE-2024-28940,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL14-VAISHAL,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2022,CVE-2026-20803,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.2,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441079/CVE-2026-20803,Missing authentication for critical function in SQL Server allows an authorized attacker to elevate privileges over a network.,1.2,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2025-53727,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,08/12/25 18:15:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/418461/CVE-2025-53727,Improper neutralization of special elements used in an sql command (sql injection) in SQL Server allows an authorized attacker to elevate privileges over a network.,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2019,CVE-2024-37965,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,09/10/24 17:15:00,8.8,01/19/26 09:17:05,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/376417/CVE-2024-37965,Microsoft SQL Server Elevation of Privilege Vulnerability,2.8,,,15.0.4382.1,CIPLL14-VAISHAL,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
SQL Server 2019,CVE-2024-37966,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:L,No,09/10/24 17:15:00,7.1,01/19/26 09:17:05,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/376416/CVE-2024-37966,Microsoft SQL Server Native Scoring Information Disclosure Vulnerability,2.8,,,15.0.4382.1,CIPLL14-VAISHAL,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
.NET,CVE-2023-38171,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,10/10/23 18:15:00,7.5,01/19/26 12:40:57,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/341441/CVE-2023-38171,Microsoft QUIC Denial of Service Vulnerability,3.9,,,7.0.10,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft .NET Runtime - 7.0.10 (x64)_56.43.64668_x64_
SQL Server 2022,CVE-2024-28939,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358573/CVE-2024-28939,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2024-28940,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358572/CVE-2024-28940,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2024-28943,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358569/CVE-2024-28943,Microsoft ODBC Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2024-21333,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/372556/CVE-2024-21333,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2024-28942,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358570/CVE-2024-28942,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2019,CVE-2025-59499,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,11/11/25 18:15:00,8.8,01/19/26 09:17:05,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/431418/CVE-2025-59499,Improper neutralization of special elements used in an sql command (sql injection) in SQL Server allows an authorized attacker to elevate privileges over a network.,2.8,,,15.0.4382.1,CIPLL14-VAISHAL,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
.NET,CVE-2021-27434,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,05/20/21 14:15:00,7.5,01/19/26 12:41:59,5,N/A,https://www.vicarius.io/vsociety/vulnerabilities/277232/CVE-2021-27434,"Products with Unified Automation .NET based OPC UA Client/Server SDK Bundle: Versions V3.0.7 and prior (.NET 4.5, 4.0, and 3.5 Framework versions only) are vulnerable to an uncontrolled recursion, which may allow an attacker to trigger a stack overflow.",3.9,,,4.0,CIPLL20-SHWETA,*,Claimpower,Microsoft_.NET Framework 4.0 Full_4.0_x64_
SQL Server 2019,CVE-2025-47997,Microsoft,Medium,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,No,09/09/25 17:15:00,6.5,01/19/26 09:17:05,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/422165/CVE-2025-47997,Concurrent execution using shared resource with improper synchronization (race condition) in SQL Server allows an authorized attacker to disclose information over a network.,2.8,,,15.0.4382.1,CIPLL14-VAISHAL,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
Asp.net Core,CVE-2021-34532,Microsoft,Medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,No,08/12/21 18:15:00,5.5,01/19/26 12:41:24,2.1,N/A,https://www.vicarius.io/vsociety/vulnerabilities/282200/CVE-2021-34532,ASP.NET Core and Visual Studio Information Disclosure Vulnerability,1.8,,,5.0.0,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 5.0.0 Targeting Pack (x64)_5.0.0.20526_x64_
SQL Server 2022,CVE-2024-28944,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358568/CVE-2024-28944,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2024-21317,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/372559/CVE-2024-21317,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2024-21332,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/372557/CVE-2024-21332,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
Asp.net Core,CVE-2021-1723,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,01/12/21 20:15:00,7.5,01/19/26 12:41:24,5,N/A,https://www.vicarius.io/vsociety/vulnerabilities/269899/CVE-2021-1723,ASP.NET Core and Visual Studio Denial of Service Vulnerability,3.9,,,5.0.0,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 5.0.0 Targeting Pack (x64)_5.0.0.20526_x64_
SQL Server 2022,CVE-2024-21335,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/372555/CVE-2024-21335,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2024-29982,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:16:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358548/CVE-2024-29982,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
Asp.net Core,CVE-2023-35391,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,08/08/23 19:15:00,7.5,01/19/26 11:17:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/336085/CVE-2023-35391,ASP.NET Core SignalR and Visual Studio Information Disclosure Vulnerability,3.9,,,2.1.30,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 2.1.30 Shared Framework (x64)_2.1.30.60071_x64_
Asp.net Core,CVE-2023-38180,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Yes,08/08/23 19:15:00,7.5,01/19/26 11:17:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/336036/CVE-2023-38180,.NET and Visual Studio Denial of Service Vulnerability,3.9,,,2.1.30,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 2.1.30 Shared Framework (x64)_2.1.30.60071_x64_
SQL Server 2022,CVE-2024-21308,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/372560/CVE-2024-21308,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2024-29984,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:16:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358546/CVE-2024-29984,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2026-20803,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.2,01/19/26 08:49:21,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441079/CVE-2026-20803,Missing authentication for critical function in SQL Server allows an authorized attacker to elevate privileges over a network.,1.2,,,16.0.1000.6,CIPLL23-SWAPNIL,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2024-37966,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:L,No,09/10/24 17:15:00,7.1,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/376416/CVE-2024-37966,Microsoft SQL Server Native Scoring Information Disclosure Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2024-29983,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:16:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358547/CVE-2024-29983,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2024-37965,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,09/10/24 17:15:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/376417/CVE-2024-37965,Microsoft SQL Server Elevation of Privilege Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2024-29985,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:16:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358545/CVE-2024-29985,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2024-21331,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/372558/CVE-2024-21331,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2024-21425,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/372549/CVE-2024-21425,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2022,CVE-2024-28928,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/19/26 11:16:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/370865/CVE-2024-28928,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,16.0.1000.6,CIPLL15-TECHCAB,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
